20	25	32	121
20	25	64	121
20	25	96	121
20	25	128	121
16	25	32	121
16	25	64	121
16	25	96	121
16	25	128	121
12	25	32	121
12	25	64	121
12	25	96	121
12	25	128	121
8	25	32	121
8	25	64	121
8	25	96	121
8	25	128	121
20	50	32	121
20	50	64	121
20	50	96	121
20	50	128	121
16	50	32	121
16	50	64	121
16	50	96	121
16	50	128	121
12	50	32	121
12	50	64	121
12	50	96	121
12	50	128	121
8	50	32	121
8	50	64	121
8	50	96	121
8	50	128	121
20	100	32	121
20	100	64	121
20	100	96	121
20	100	128	121
16	100	32	121
16	100	64	121
16	100	96	121
16	100	128	121
12	100	32	121
12	100	64	121
12	100	96	121
12	100	128	121
8	100	32	121
8	100	64	121
8	100	96	121
8	100	128	121
20	150	32	121
20	150	64	121
20	150	96	121
20	150	128	121
16	150	32	121
16	150	64	121
16	150	96	121
16	150	128	121
12	150	32	121
12	150	64	121
12	150	96	121
12	150	128	121
8	150	32	121
8	150	64	121
8	150	96	121
8	150	128	121
20	200	32	121
20	200	64	121
20	200	96	121
20	200	128	121
16	200	32	121
16	200	64	121
16	200	96	121
16	200	128	121
12	200	32	121
12	200	64	121
12	200	96	121
12	200	128	121
8	200	32	121
8	200	64	121
8	200	96	121
8	200	128	121
16	25	32	91
16	25	32	61
16	25	32	51
16	25	32	41
16	25	32	31
16	25	32	21
16	25	32	15
16	25	32	13
16	25	32	11
16	25	32	9
16	25	32	7
16	25	32	5
16	50	32	91
16	50	32	61
16	50	32	51
16	50	32	41
16	50	32	31
16	50	32	21
16	50	32	15
16	50	32	13
16	50	32	11
16	50	32	9
16	50	32	7
16	50	32	5
16	100	32	91
16	100	32	61
16	100	32	51
16	100	32	41
16	100	32	31
16	100	32	21
16	100	32	15
16	100	32	13
16	100	32	11
16	100	32	9
16	100	32	7
16	100	6	5
16	150	32	241
16	150	32	481
16	150	32	91
16	150	32	61
16	150	32	51
16	150	32	41
16	150	32	31
16	150	32	21
16	150	32	15
16	150	32	13
16	150	32	11
16	150	32	9
16	150	32	7
16	150	32	5
16	200	32	241
16	200	32	481
16	200	32	91
16	200	32	61
16	200	32	51
16	200	32	41
16	200	32	31
16	200	32	21
16	200	32	15
16	200	32	13
16	200	32	11
16	200	32	9
16	200	32	7
16	200	32	5
